benchmark_name,benchmark_paper,title,authors,publication,year,url,pdf_url,abstract,cited_by_count,paper_type
Delphi,Delphi: Towards Machine Ethics and Norms,Evaluating the moral beliefs encoded in llms,"N Scherrer,C Shi,A Feder… - Advances in Neural …, 2023",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2023/hash/a2cf225ba392627529efef14dc857e22-Abstract-Conference.html,,"This paper presents a case study on the design, administration, post-processing, andevaluation of surveys on large language models (LLMs). It comprises two components:(1) A …",217.0,Survey
Delphi,Delphi: Towards Machine Ethics and Norms,Open-Ethical AI: Advancements in Open-Source Human-Centric Neural Language Models,"S Sicari,JF Cevallos M,A Rizzardi… - ACM Computing …, 2024",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3703454,,"This survey summarises the most recent methods for building and assessing helpful, honest,and harmless neural language models, considering small, medium, and large-size models …",9.0,Survey
Delphi,Delphi: Towards Machine Ethics and Norms,Bridging the gap: A survey on integrating (human) feedback for natural language generation,"P Fernandes,A Madaan,E Liu,A Farinhas… - Transactions of the …, 2023",direct.mit.edu,,https://direct.mit.edu/tacl/article/doi/10.1162/tacl_a_00626/118795,,"Natural language generation has witnessed significant advancements due to the training oflarge language models on vast internet-scale datasets. Despite these advancements, there …",99.0,Survey
STORAL,A Corpus for Understanding and Generating Moral Stories,Open-world story generation with structured knowledge enhancement: A comprehensive survey,"Y Wang,J Lin,Z Yu,W Hu,BF Karlsson- Neurocomputing, 2023",Elsevier,,https://www.sciencedirect.com/science/article/pii/S0925231223009153,,"Storytelling and narrative are fundamental to human experience, intertwined with our socialand cultural engagement. As such, researchers have long attempted to create systems that …",42.0,Survey
STORAL,A Corpus for Understanding and Generating Moral Stories,"Values, ethics, morals? on the use of moral concepts in NLP research","K Vida, J Simon,A Lauscher- arXiv preprint arXiv:2310.13915, 2023",arxiv.org,,https://arxiv.org/abs/2310.13915,,"With language technology increasingly affecting individuals' lives, many recent works haveinvestigated the ethical aspects of NLP. Among other topics, researchers focused on the …",24.0,Survey
STORAL,A Corpus for Understanding and Generating Moral Stories,Bridging cultural nuances in dialogue agents through cultural value surveys,"Y Cao,M Chen,D Hershcovich- arXiv preprint arXiv:2401.10352, 2024",arxiv.org,,https://arxiv.org/abs/2401.10352,,The cultural landscape of interactions with dialogue agents is a compelling yet relativelyunexplored territory. It's clear that various sociocultural aspects--from communication styles …,10.0,Survey
STORAL,A Corpus for Understanding and Generating Moral Stories,A survey on modelling morality for text analysis,"I Reinig,M Becker, I Rehbein,SP Ponzetto- 2024",madoc.bib.uni-mannheim.de,,https://madoc.bib.uni-mannheim.de/67689/,,"In this survey, we provide a systematic review of recent work on modelling morality in text, anarea of research that has garnered increasing attention in recent years. Our survey is …",9.0,Survey
Moral Integrity Corpus,The Moral Integrity Corpus: A Benchmark for Ethical Dialogue Systems,Ai alignment: A comprehensive survey,"J Ji,T Qiu,B Chen, B Zhang,H Lou, K Wang… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2310.19852,,"AI alignment aims to make AI systems behave in line with human intentions and values. AsAI systems grow more capable, so do risks from misalignment. To provide a comprehensive …",459.0,Survey
Moral Integrity Corpus,The Moral Integrity Corpus: A Benchmark for Ethical Dialogue Systems,Evaluating large language models: A comprehensive survey,"Z Guo,R Jin,C Liu,Y Huang,D Shi, L Yu, Y Liu… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2310.19736,,Large language models (LLMs) have demonstrated remarkable capabilities across a broadspectrum of tasks. They have attracted significant attention and been deployed in numerous …,237.0,Survey
Moral Integrity Corpus,The Moral Integrity Corpus: A Benchmark for Ethical Dialogue Systems,Large language models in education: Vision and opportunities,"W Gan, Z Qi, J Wu, JCW Lin - 2023 IEEE international …, 2023",ieeexplore.ieee.org,,https://ieeexplore.ieee.org/abstract/document/10386291/,,"With the rapid development of artificial intelligence technology, large language models(LLMs) have become a hot research topic. Education plays an important role in human …",202.0,Survey
Moral Integrity Corpus,The Moral Integrity Corpus: A Benchmark for Ethical Dialogue Systems,Culturally aware and adapted nlp: A taxonomy and a survey of the state of the art,"CC Liu,I Gurevych,A Korhonen- Transactions of the Association for …, 2025",direct.mit.edu,,https://direct.mit.edu/tacl/article/doi/10.1162/tacl_a_00760/131587,,"The surge of interest in culture in NLP has inspired much recent research, but a sharedunderstanding of “culture” remains unclear, making it difficult to evaluate progress in this …",48.0,Survey
Moral Integrity Corpus,The Moral Integrity Corpus: A Benchmark for Ethical Dialogue Systems,Survey of cultural awareness in language models: Text and beyond,"S Pawar,J Park,J Jin,A Arora,J Myung… - Computational …, 2025",direct.mit.edu,,https://direct.mit.edu/coli/article/doi/10.1162/COLI.a.14/130804,,"Large-scale deployment of large language models (LLMs) in various applications, such aschatbots and virtual assistants, requires LLMs to be culturally sensitive to the user to ensure …",61.0,Survey
Moral Integrity Corpus,The Moral Integrity Corpus: A Benchmark for Ethical Dialogue Systems,Safetyprompts: a systematic review of open datasets for evaluating and improving large language model safety,"P Röttger,F Pernisi,B Vidgen,D Hovy- Proceedings of the AAAI …, 2025",ojs.aaai.org,,https://ojs.aaai.org/index.php/AAAI/article/view/34975,,The last two years have seen a rapid growth in concerns around the safety of largelanguage models (LLMs). Researchers and practitioners have met these concerns by …,52.0,Survey
RobustBench,RobustBench: a standardized adversarial robustness benchmark,"Interpretable deep learning: Interpretation, interpretability, trustworthiness, and beyond","X Li,H Xiong,X Li, X Wu,X Zhang,J Liu,J Bian… - … and Information Systems, 2022",Springer,,https://link.springer.com/article/10.1007/s10115-022-01756-8,,"Deep neural networks have been well-known for their superb handling of various machinelearning and artificial intelligence tasks. However, due to their over-parameterized black-box …",573.0,Survey
RobustBench,RobustBench: a standardized adversarial robustness benchmark,Foundational challenges in assuring alignment and safety of large language models,"U Anwar,A Saparov,J Rando,D Paleka… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2404.09932,,This work identifies 18 foundational challenges in assuring the alignment and safety of largelanguage models (LLMs). These challenges are organized into three different categories …,254.0,Survey
AutoAttack,Reliable evaluation of adversarial robustness with an ensemble of diverse parameter-free attacks,"A survey of attacks on large vision–language models: Resources, advances, and future trends","D Liu, M Yang,X Qu,P Zhou… - IEEE Transactions on …, 2025",ieeexplore.ieee.org,,https://ieeexplore.ieee.org/abstract/document/11127221/,,"With the significant development of large models in recent years, large vision–languagemodels (LVLMs) have demonstrated remarkable capabilities across a wide range of …",86.0,Survey
AutoAttack,Reliable evaluation of adversarial robustness with an ensemble of diverse parameter-free attacks,How deep learning sees the world: A survey on adversarial attacks & defenses,"JC Costa,T Roxo,H Proença,PRM Inacio- IEEE Access, 2024",ieeexplore.ieee.org,,https://ieeexplore.ieee.org/abstract/document/10510296/,,"Deep Learning is currently used to perform multiple tasks, such as object recognition, facerecognition, and natural language processing. However, Deep Neural Networks (DNNs) are …",143.0,Survey
ImageNet-C / ImageNet-P,Benchmarking Neural Network Robustness to Common Corruptions and Perturbations,The rise and potential of large language model based agents: A survey,"Z Xi,W Chen,X Guo,W He,Y Ding, B Hong… - Science China …, 2025",Springer,,https://link.springer.com/article/10.1007/s11432-024-4222-0,,"For a long time, researchers have sought artificial intelligence (AI) that matches or exceedshuman intelligence. AI agents, which are artificial entities capable of sensing the …",1558.0,Survey
ImageNet-C / ImageNet-P,Benchmarking Neural Network Robustness to Common Corruptions and Perturbations,Ai alignment: A comprehensive survey,"J Ji,T Qiu,B Chen, B Zhang,H Lou, K Wang… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2310.19852,,"AI alignment aims to make AI systems behave in line with human intentions and values. AsAI systems grow more capable, so do risks from misalignment. To provide a comprehensive …",459.0,Survey
WILDS,WILDS: A Benchmark of in-the-Wild Distribution Shifts,The current and future state of AI interpretation of medical images,"P Rajpurkar,MP Lungren- New England Journal of Medicine, 2023",Mass Medical Soc,,https://www.nejm.org/doi/full/10.1056/NEJMra2301725,,The Current and Future State of AI Interpretation of Medical Images | New England Journal ofMedicine Skip to main content The New England Journal of Medicine homepage Advanced …,396.0,Survey
WILDS,WILDS: A Benchmark of in-the-Wild Distribution Shifts,Holistic evaluation of language models,"P Liang,R Bommasani,T Lee, D Tsipras… - arXiv preprint arXiv …, 2022",arxiv.org,,https://arxiv.org/abs/2211.09110,,"Language models (LMs) are becoming the foundation for almost all major languagetechnologies, but their capabilities, limitations, and risks are not well understood. We present …",1905.0,Survey
WILDS,WILDS: A Benchmark of in-the-Wild Distribution Shifts,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models.,"B Wang,W Chen,H Pei,C Xie,M Kang,C Zhang,C Xu… - NeurIPS, 2023",blogs.qub.ac.uk,,https://blogs.qub.ac.uk/wp-content/uploads/sites/7/2024/01/A-comprehensive-Assessment-of-Trustworthiness-in-GPT-Models.pdf,,"Abstract Generative Pre-trained Transformer (GPT) models have exhibited exciting progressin their capabilities, capturing the interest of practitioners and the public alike. Yet, while the …",625.0,Survey
WILDS,WILDS: A Benchmark of in-the-Wild Distribution Shifts,Generalized out-of-distribution detection: A survey,"J Yang,K Zhou,Y Li,Z Liu- International Journal of Computer Vision, 2024",Springer,,https://link.springer.com/article/10.1007/s11263-024-02117-4,,"Abstract Out-of-distribution (OOD) detection is critical to ensuring the reliability and safety ofmachine learning systems. For instance, in autonomous driving, we would like the driving …",1451.0,Survey
WILDS,WILDS: A Benchmark of in-the-Wild Distribution Shifts,Trustworthy llms: a survey and guideline for evaluating large language models' alignment,"Y Liu,Y Yao,JF Ton,X Zhang,R Guo,H Cheng… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2308.05374,,"Ensuring alignment, which refers to making models behave in accordance with humanintentions [1, 2], has become a critical task before deploying large language models (LLMs) …",516.0,Survey
WILDS,WILDS: A Benchmark of in-the-Wild Distribution Shifts,Data-centric artificial intelligence: A survey,"D Zha, ZP Bhat,KH Lai,F Yang,Z Jiang… - ACM Computing …, 2025",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3711118,,Artificial Intelligence (AI) is making a profound impact in almost every domain. A vital enablerof its great success is the availability of abundant and high-quality data for building machine …,441.0,Survey
OoD-Bench,OoD-Bench: Quantifying and Understanding Two Dimensions of Out-of-Distribution Generalization,AUC maximization in the era of big data and AI: A survey,"T Yang,Y Ying- ACM computing surveys, 2022",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3554729,,"Area under the ROC curve, aka AUC, is a measure of choice for assessing the performanceof a classifier for imbalanced data. AUC maximization refers to a learning paradigm that …",146.0,Survey
OoD-Bench,OoD-Bench: Quantifying and Understanding Two Dimensions of Out-of-Distribution Generalization,"Physics-informed machine learning: A survey on problems, methods and applications","Z Hao,S Liu,Y Zhang,C Ying,Y Feng,H Su… - arXiv preprint arXiv …, 2022",arxiv.org,,https://arxiv.org/abs/2211.08064,,"Recent advances of data-driven machine learning have revolutionized fields like computervision, reinforcement learning, and many scientific and engineering domains. In many real …",263.0,Survey
OoD-Bench,OoD-Bench: Quantifying and Understanding Two Dimensions of Out-of-Distribution Generalization,A survey on evaluation of out-of-distribution generalization,"H Yu,J Liu,X Zhang,J Wu,P Cui- arXiv preprint arXiv:2403.01874, 2024",arxiv.org,,https://arxiv.org/abs/2403.01874,,"Machine learning models, while progressively advanced, rely heavily on the IID assumption,which is often unfulfilled in practice due to inevitable distribution shifts. This renders them …",35.0,Survey
SoK: Certified Robustness,SoK: Certified Robustness for Deep Neural Networks,Security and privacy challenges of large language models: A survey,"BC Das,MH Amini,Y Wu- ACM Computing Surveys, 2025",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3712001,,"Large language models (LLMs) have demonstrated extraordinary capabilities andcontributed to multiple fields, such as generating and summarizing text, language …",388.0,Survey
SoK: Certified Robustness,SoK: Certified Robustness for Deep Neural Networks,"Adversarial machine learning: a review of methods, tools, and critical industry sectors.","S Pelekis,T Koutroubas,A Blika… - Artificial Intelligence …, 2025",drive.google.com,,https://drive.google.com/file/d/1N1s5ndgZkIXhlJeo4kisJ1ey2Fw6_zHY/view,,"The rapid advancement of Artificial Intelligence (AI), particularly Machine Learning (ML) andDeep Learning (DL), has produced high-performance models widely used in various …",14.0,Survey
SoK: Certified Robustness,SoK: Certified Robustness for Deep Neural Networks,Adversarial robustness of deep neural networks: A survey from a formal verification perspective,"MH Meng,G Bai,SG Teo, Z Hou,Y Xiao… - … on Dependable and …, 2022",ieeexplore.ieee.org,,https://ieeexplore.ieee.org/abstract/document/9785704/,,"Neural networks have been widely applied in security applications such as spam andphishing detection, intrusion prevention, and malware detection. This black-box method …",109.0,Survey
SoK: Certified Robustness,SoK: Certified Robustness for Deep Neural Networks,A comprehensive survey of robust deep learning in computer vision,"J Liu,Y Jin- Journal of Automation and Intelligence, 2023",Elsevier,,https://www.sciencedirect.com/science/article/pii/S294985542300045X,,"Deep learning has presented remarkable progress in various tasks. Despite the excellentperformance, deep learning models remain not robust, especially to well-designed …",42.0,Survey
Adversarial Robustness Benchmark,Benchmarking Adversarial Robustness on Image Classification,Data-centric artificial intelligence: A survey,"D Zha, ZP Bhat,KH Lai,F Yang,Z Jiang… - ACM Computing …, 2025",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3711118,,Artificial Intelligence (AI) is making a profound impact in almost every domain. A vital enablerof its great success is the availability of abundant and high-quality data for building machine …,441.0,Survey
Adversarial Robustness Benchmark,Benchmarking Adversarial Robustness on Image Classification,Toward the third generation artificial intelligence,"B Zhang,J Zhu,H Su- Science China Information Sciences, 2023",Springer,,https://link.springer.com/article/10.1007/s11432-021-3449-x,,"There have been two competing paradigms in artificial intelligence (AI) development eversince its birth in 1956, ie, symbolism and connectionism (or sub-symbolism). While …",346.0,Survey
Adversarial Robustness Benchmark,Benchmarking Adversarial Robustness on Image Classification,Interpreting adversarial examples in deep learning: A review,"S Han,C Lin,C Shen,Q Wang, X Guan - ACM Computing Surveys, 2023",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3594869,,Deep learning technology is increasingly being applied in safety-critical scenarios but hasrecently been found to be susceptible to imperceptible adversarial perturbations. This raises …,102.0,Survey
GRB,Graph Robustness Benchmark: Benchmarking the Adversarial Robustness of Graph Machine Learning,"Trustworthy graph neural networks: Aspects, methods, and trends","H Zhang,B Wu,X Yuan,S Pan,H Tong… - Proceedings of the …, 2024",ieeexplore.ieee.org,,https://ieeexplore.ieee.org/abstract/document/10477407/,,"Graph neural networks (GNNs) have emerged as a series of competent graph learningmethods for diverse real-world scenarios, ranging from daily applications such as …",189.0,Survey
GRB,Graph Robustness Benchmark: Benchmarking the Adversarial Robustness of Graph Machine Learning,Adversarial attack and defense on graph data: A survey,"L Sun,Y Dou,C Yang,K Zhang,J Wang… - … on Knowledge and …, 2022",ieeexplore.ieee.org,,https://ieeexplore.ieee.org/abstract/document/9878092/,,"Deep neural networks (DNNs) have been widely applied to various applications, includingimage classification, text generation, audio recognition, and graph data analysis. However …",467.0,Survey
GRB,Graph Robustness Benchmark: Benchmarking the Adversarial Robustness of Graph Machine Learning,Are defenses for graph neural networks robust?,"F Mujkanovic,S Geisler… - Advances in Neural …, 2022",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/3ac904a31f9141444009777abef2ed8e-Abstract-Conference.html,,"A cursory reading of the literature suggests that we have made a lot of progress in designingeffective adversarial defenses for Graph Neural Networks (GNNs). Yet, the standard …",99.0,Survey
GRB,Graph Robustness Benchmark: Benchmarking the Adversarial Robustness of Graph Machine Learning,"Adversarial training for graph neural networks: Pitfalls, solutions, and new directions","L Gosch,S Geisler, D Sturm… - Advances in neural …, 2023",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2023/hash/b5a801e6bc4f4ffa3e6786518a324488-Abstract-Conference.html,,"Despite its success in the image domain, adversarial training did not (yet) stand out as aneffective defense for Graph Neural Networks (GNNs) against graph structure perturbations …",55.0,Survey
RealToxicityPrompts,RealToxicityPrompts: Evaluating Neural Toxic Degeneration in Language Models,A survey on evaluation of large language models,"Y Chang,X Wang,J Wang,Y Wu,L Yang… - ACM transactions on …, 2024",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3641289,,"Large language models (LLMs) are gaining increasing popularity in both academia andindustry, owing to their unprecedented performance in various applications. As LLMs …",4405.0,Survey
RealToxicityPrompts,RealToxicityPrompts: Evaluating Neural Toxic Degeneration in Language Models,"A survey on large language model (llm) security and privacy: The good, the bad, and the ugly","Y Yao,J Duan,K Xu, Y Cai,Z Sun,Y Zhang- High-Confidence Computing, 2024",Elsevier,,https://www.sciencedirect.com/science/article/pii/S266729522400014X,,"Abstract Large Language Models (LLMs), such as ChatGPT and Bard, have revolutionizednatural language understanding and generation. They possess deep language …",1335.0,Survey
RealToxicityPrompts,RealToxicityPrompts: Evaluating Neural Toxic Degeneration in Language Models,A comprehensive overview of large language models,"H Naveed,AU Khan,S Qiu,M Saqib,S Anwar… - ACM Transactions on …, 2025",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3744746,,Large Language Models (LLMs) have recently demonstrated remarkable capabilities innatural language processing tasks and beyond. This success of LLMs has led to a large …,1815.0,Survey
RealToxicityPrompts,RealToxicityPrompts: Evaluating Neural Toxic Degeneration in Language Models,A survey of large language models,"WX Zhao,K Zhou,J Li,T Tang,X Wang… - arXiv preprint arXiv …, 2023",researchgate.net,,https://www.researchgate.net/profile/Tang-Tianyi-3/publication/369740832_A_Survey_of_Large_Language_Models/links/665fd2e3637e4448a37dd281/A-Survey-of-Large-Language-Models.pdf,,"Ever since the Turing Test was proposed in the 1950s, humans have explored the masteringof language intelligence by machine. Language is essentially a complex, intricate system of …",6302.0,Survey
RealToxicityPrompts,RealToxicityPrompts: Evaluating Neural Toxic Degeneration in Language Models,Holistic evaluation of language models,"P Liang,R Bommasani,T Lee, D Tsipras… - arXiv preprint arXiv …, 2022",arxiv.org,,https://arxiv.org/abs/2211.09110,,"Language models (LMs) are becoming the foundation for almost all major languagetechnologies, but their capabilities, limitations, and risks are not well understood. We present …",1905.0,Survey
SafetyBench,SafetyBench: Evaluating the Safety of Large Language Models with Multiple Choice Questions,"A comprehensive survey in llm (-agent) full stack safety: Data, training and deployment","K Wang,G Zhang,Z Zhou,J Wu,M Yu,S Zhao… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2504.15585,,The remarkable success of Large Language Models (LLMs) has illuminated a promisingpathway toward achieving Artificial General Intelligence for both academic and industrial …,61.0,Survey
SafetyBench,SafetyBench: Evaluating the Safety of Large Language Models with Multiple Choice Questions,Safetyprompts: a systematic review of open datasets for evaluating and improving large language model safety,"P Röttger,F Pernisi,B Vidgen,D Hovy- Proceedings of the AAAI …, 2025",ojs.aaai.org,,https://ojs.aaai.org/index.php/AAAI/article/view/34975,,The last two years have seen a rapid growth in concerns around the safety of largelanguage models (LLMs). Researchers and practitioners have met these concerns by …,52.0,Survey
SafetyBench,SafetyBench: Evaluating the Safety of Large Language Models with Multiple Choice Questions,"On the trustworthiness of generative foundation models: Guideline, assessment, and perspective","Y Huang,C Gao, S Wu,H Wang,X Wang… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2502.14296,,"Generative Foundation Models (GenFMs) have emerged as transformative tools. However,their widespread adoption raises critical concerns regarding trustworthiness across …",32.0,Survey
SafetyBench,SafetyBench: Evaluating the Safety of Large Language Models with Multiple Choice Questions,Safety at scale: A comprehensive survey of large model safety,"X Ma, Y Gao,Y Wang,R Wang,X Wang,Y Sun… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2502.05206,,"The rapid advancement of large models, driven by their exceptional abilities in learning andgeneralization through large-scale pre-training, has reshaped the landscape of Artificial …",37.0,Survey
SafetyBench,SafetyBench: Evaluating the Safety of Large Language Models with Multiple Choice Questions,Toward generalizable evaluation in the llm era: A survey beyond benchmarks,"Y Cao, S Hong,X Li,J Ying,Y Ma, H Liang… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2504.18838,,"Large Language Models (LLMs) are advancing at an amazing speed and have becomeindispensable across academia, industry, and daily applications. To keep pace with the …",19.0,Survey
ToxiGen,ToxiGen: A Large-Scale Machine-Generated Dataset for Adversarial and Implicit Hate Speech Detection,A survey of GPT-3 family large language models including ChatGPT and GPT-4,"KS Kalyan- Natural Language Processing Journal, 2024",Elsevier,,https://www.sciencedirect.com/science/article/pii/S2949719123000456,,"Large language models (LLMs) are a special class of pretrained language models (PLMs)obtained by scaling model size, pretraining corpus and computation. LLMs, because of their …",512.0,Survey
ToxiGen,ToxiGen: A Large-Scale Machine-Generated Dataset for Adversarial and Implicit Hate Speech Detection,Ai alignment: A comprehensive survey,"J Ji,T Qiu,B Chen, B Zhang,H Lou, K Wang… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2310.19852,,"AI alignment aims to make AI systems behave in line with human intentions and values. AsAI systems grow more capable, so do risks from misalignment. To provide a comprehensive …",459.0,Survey
BBQ,BBQ: A Hand-Built Bias Benchmark for Question Answering,A survey on evaluation of large language models,"Y Chang,X Wang,J Wang,Y Wu,L Yang… - ACM transactions on …, 2024",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3641289,,"Large language models (LLMs) are gaining increasing popularity in both academia andindustry, owing to their unprecedented performance in various applications. As LLMs …",4405.0,Survey
BBQ,BBQ: A Hand-Built Bias Benchmark for Question Answering,A comprehensive overview of large language models,"H Naveed,AU Khan,S Qiu,M Saqib,S Anwar… - ACM Transactions on …, 2025",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3744746,,Large Language Models (LLMs) have recently demonstrated remarkable capabilities innatural language processing tasks and beyond. This success of LLMs has led to a large …,1815.0,Survey
BBQ,BBQ: A Hand-Built Bias Benchmark for Question Answering,Holistic evaluation of language models,"P Liang,R Bommasani,T Lee, D Tsipras… - arXiv preprint arXiv …, 2022",arxiv.org,,https://arxiv.org/abs/2211.09110,,"Language models (LMs) are becoming the foundation for almost all major languagetechnologies, but their capabilities, limitations, and risks are not well understood. We present …",1905.0,Survey
BOLD,BOLD: Dataset and Metrics for Measuring Biases in Open-Ended Language Generation,A survey on evaluation of large language models,"Y Chang,X Wang,J Wang,Y Wu,L Yang… - ACM transactions on …, 2024",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3641289,,"Large language models (LLMs) are gaining increasing popularity in both academia andindustry, owing to their unprecedented performance in various applications. As LLMs …",4405.0,Survey
BOLD,BOLD: Dataset and Metrics for Measuring Biases in Open-Ended Language Generation,A comprehensive survey of ai-generated content (aigc): A history of generative ai from gan to chatgpt,"Y Cao,S Li,Y Liu,Z Yan,Y Dai,PS Yu… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2303.04226,,"Recently, ChatGPT, along with DALL-E-2 and Codex, has been gaining significant attentionfrom society. As a result, many individuals have become interested in related resources and …",1247.0,Survey
BOLD,BOLD: Dataset and Metrics for Measuring Biases in Open-Ended Language Generation,Holistic evaluation of language models,"P Liang,R Bommasani,T Lee, D Tsipras… - arXiv preprint arXiv …, 2022",arxiv.org,,https://arxiv.org/abs/2211.09110,,"Language models (LMs) are becoming the foundation for almost all major languagetechnologies, but their capabilities, limitations, and risks are not well understood. We present …",1905.0,Survey
BOLD,BOLD: Dataset and Metrics for Measuring Biases in Open-Ended Language Generation,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models.,"B Wang,W Chen,H Pei,C Xie,M Kang,C Zhang,C Xu… - NeurIPS, 2023",blogs.qub.ac.uk,,https://blogs.qub.ac.uk/wp-content/uploads/sites/7/2024/01/A-comprehensive-Assessment-of-Trustworthiness-in-GPT-Models.pdf,,"Abstract Generative Pre-trained Transformer (GPT) models have exhibited exciting progressin their capabilities, capturing the interest of practitioners and the public alike. Yet, while the …",625.0,Survey
JailbreakBench,JailbreakBench: An Open Robustness Benchmark for Jailbreaking Large Language Models,"A comprehensive survey of small language models in the era of large language models: Techniques, enhancements, applications, collaboration with llms, and …","F Wang,Z Zhang,X Zhang,Z Wu, T Mo,Q Lu… - ACM Transactions on …, 2024",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3768165,,"Large language models (LLMs) have demonstrated emergent abilities in text generation,question answering, and reasoning, facilitating various tasks and domains. Despite their …",111.0,Survey
JailbreakBench,JailbreakBench: An Open Robustness Benchmark for Jailbreaking Large Language Models,"A comprehensive survey in llm (-agent) full stack safety: Data, training and deployment","K Wang,G Zhang,Z Zhou,J Wu,M Yu,S Zhao… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2504.15585,,The remarkable success of Large Language Models (LLMs) has illuminated a promisingpathway toward achieving Artificial General Intelligence for both academic and industrial …,61.0,Survey
JailbreakBench,JailbreakBench: An Open Robustness Benchmark for Jailbreaking Large Language Models,Jailbreak attacks and defenses against large language models: A survey,"S Yi,Y Liu,Z Sun,T Cong,X He, J Song,K Xu… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2407.04295,,"Large Language Models (LLMs) have performed exceptionally in various text-generativetasks, including question answering, translation, code completion, etc. However, the over …",200.0,Survey
HarmBench,HarmBench: A Standardized Evaluation Framework for Automated Red Teaming and Robust Refusal,"A comprehensive survey in llm (-agent) full stack safety: Data, training and deployment","K Wang,G Zhang,Z Zhou,J Wu,M Yu,S Zhao… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2504.15585,,The remarkable success of Large Language Models (LLMs) has illuminated a promisingpathway toward achieving Artificial General Intelligence for both academic and industrial …,61.0,Survey
HarmBench,HarmBench: A Standardized Evaluation Framework for Automated Red Teaming and Robust Refusal,Adversarial attacks of vision tasks in the past 10 years: A survey,"C Zhang, L Zhou,X Xu, J Wu,Z Liu- ACM Computing Surveys, 2025",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3743126,,"With the advent of Large Vision-Language Models (LVLMs), new attack vectors, such ascognitive bias, prompt injection, and jailbreaking, have emerged. Understanding these …",17.0,Survey
DecodingTrust,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models,A survey on evaluation of large language models,"Y Chang,X Wang,J Wang,Y Wu,L Yang… - ACM transactions on …, 2024",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3641289,,"Large language models (LLMs) are gaining increasing popularity in both academia andindustry, owing to their unprecedented performance in various applications. As LLMs …",4405.0,Survey
DecodingTrust,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models,Mm-llms: Recent advances in multimodal large language models,"D Zhang,Y Yu,J Dong,C Li,D Su,C Chu… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2401.13601,,"In the past year, MultiModal Large Language Models (MM-LLMs) have undergonesubstantial advancements, augmenting off-the-shelf LLMs to support MM inputs or outputs …",493.0,Survey
DecodingTrust,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models,Trustworthy llms: a survey and guideline for evaluating large language models' alignment,"Y Liu,Y Yao,JF Ton,X Zhang,R Guo,H Cheng… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2308.05374,,"Ensuring alignment, which refers to making models behave in accordance with humanintentions [1, 2], has become a critical task before deploying large language models (LLMs) …",516.0,Survey
AdvBench,Universal and Transferable Adversarial Attacks on Aligned Language Models,"A survey on large language model (llm) security and privacy: The good, the bad, and the ugly","Y Yao,J Duan,K Xu, Y Cai,Z Sun,Y Zhang- High-Confidence Computing, 2024",Elsevier,,https://www.sciencedirect.com/science/article/pii/S266729522400014X,,"Abstract Large Language Models (LLMs), such as ChatGPT and Bard, have revolutionizednatural language understanding and generation. They possess deep language …",1335.0,Survey
