benchmark_name,benchmark_paper,title,authors,publication,year,url,pdf_url,abstract,cited_by_count,paper_type
STORAL,A Corpus for Understanding and Generating Moral Stories,"Values, ethics, morals? on the use of moral concepts in NLP research","K Vida, J Simon,A Lauscher- arXiv preprint arXiv:2310.13915, 2023",arxiv.org,,https://arxiv.org/abs/2310.13915,,"With language technology increasingly affecting individuals' lives, many recent works haveinvestigated the ethical aspects of NLP. Among other topics, researchers focused on the …",24.0,Survey
STORAL,A Corpus for Understanding and Generating Moral Stories,Bridging cultural nuances in dialogue agents through cultural value surveys,"Y Cao,M Chen,D Hershcovich- arXiv preprint arXiv:2401.10352, 2024",arxiv.org,,https://arxiv.org/abs/2401.10352,,The cultural landscape of interactions with dialogue agents is a compelling yet relativelyunexplored territory. It's clear that various sociocultural aspects--from communication styles …,10.0,Survey
STORAL,A Corpus for Understanding and Generating Moral Stories,Uro-bench: A comprehensive benchmark for end-to-end spoken dialogue models,"R Yan,X Li,W Chen,Z Niu,C Yang,Z Ma,K Yu… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2502.17810,,"In recent years, with advances in large language models (LLMs), end-to-end spokendialogue models (SDMs) have made significant strides. Compared to text-based LLMs, the …",14.0,Benchmark
STORAL,A Corpus for Understanding and Generating Moral Stories,CULEMO: Cultural Lenses on Emotion--Benchmarking LLMs for Cross-Cultural Emotion Understanding,"TD Belay,AH Ahmed,A Grissom II,I Ameer… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2503.10688,,"NLP research has increasingly focused on subjective tasks such as emotion analysis.However, existing emotion benchmarks suffer from two major shortcomings:(1) they largely …",8.0,Benchmark
STORAL,A Corpus for Understanding and Generating Moral Stories,A survey on modelling morality for text analysis,"I Reinig,M Becker, I Rehbein,SP Ponzetto- 2024",madoc.bib.uni-mannheim.de,,https://madoc.bib.uni-mannheim.de/67689/,,"In this survey, we provide a systematic review of recent work on modelling morality in text, anarea of research that has garnered increasing attention in recent years. Our survey is …",9.0,Survey
STORAL,A Corpus for Understanding and Generating Moral Stories,Bilingual Dialogue Dataset with Personality and Emotion Annotations for Personality Recognition in Education,"Z Liu, Y Xiao,Z Su,L Ye,K Lu, X Peng - Scientific Data, 2025",nature.com,,https://www.nature.com/articles/s41597-025-04836-w,,"Dialogue datasets are essential for advancing natural language processing (NLP) tasks.However, many existing datasets lack integrated annotations for personality and emotion …",1.0,Benchmark
STORAL,A Corpus for Understanding and Generating Moral Stories,MORABLES: A Benchmark for Assessing Abstract Moral Reasoning in LLMs with Fables,"M Marcuzzo,A Zangari,A Albarelli… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2509.12371,,"As LLMs excel on standard reading comprehension benchmarks, attention is shifting towardevaluating their capacity for complex abstract reasoning and inference. Literature-based …",,Benchmark
STORAL,A Corpus for Understanding and Generating Moral Stories,JETHICS: Japanese Ethics Understanding Evaluation Dataset,"M Takeshita,R Rzepka- arXiv preprint arXiv:2506.16187, 2025",arxiv.org,,https://arxiv.org/abs/2506.16187,,"In this work, we propose JETHICS, a Japanese dataset for evaluating ethics understandingof AI models. JETHICS contains 78K examples and is built by following the construction …",,Benchmark
Moral Integrity Corpus,The Moral Integrity Corpus: A Benchmark for Ethical Dialogue Systems,Ai alignment: A comprehensive survey,"J Ji,T Qiu,B Chen, B Zhang,H Lou, K Wang… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2310.19852,,"AI alignment aims to make AI systems behave in line with human intentions and values. AsAI systems grow more capable, so do risks from misalignment. To provide a comprehensive …",459.0,Survey
Moral Integrity Corpus,The Moral Integrity Corpus: A Benchmark for Ethical Dialogue Systems,Evaluating large language models: A comprehensive survey,"Z Guo,R Jin,C Liu,Y Huang,D Shi, L Yu, Y Liu… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2310.19736,,Large language models (LLMs) have demonstrated remarkable capabilities across a broadspectrum of tasks. They have attracted significant attention and been deployed in numerous …,237.0,Survey
Moral Integrity Corpus,The Moral Integrity Corpus: A Benchmark for Ethical Dialogue Systems,Large language models in education: Vision and opportunities,"W Gan, Z Qi, J Wu, JCW Lin - 2023 IEEE international …, 2023",ieeexplore.ieee.org,,https://ieeexplore.ieee.org/abstract/document/10386291/,,"With the rapid development of artificial intelligence technology, large language models(LLMs) have become a hot research topic. Education plays an important role in human …",202.0,Survey
Moral Integrity Corpus,The Moral Integrity Corpus: A Benchmark for Ethical Dialogue Systems,Training socially aligned language models in simulated human society,"R Liu,R Yang,C Jia,G Zhang,D Zhou… - arXiv preprint arXiv …, 2023",proceedings.iclr.cc,,https://proceedings.iclr.cc/paper_files/paper/2024/file/d763b4a2dde0ae7b77498516ce9f439e-Paper-Conference.pdf,,"Social alignment in AI systems aims to ensure that these models behave according toestablished societal values. However, unlike humans, who derive consensus on value …",142.0,Methodology
Moral Integrity Corpus,The Moral Integrity Corpus: A Benchmark for Ethical Dialogue Systems,Personalisation within bounds: A risk taxonomy and policy framework for the alignment of large language models with personalised feedback,"HR Kirk,B Vidgen,P Röttger,SA Hale- arXiv preprint arXiv:2303.05453, 2023",arxiv.org,,https://arxiv.org/abs/2303.05453,,"Large language models (LLMs) are used to generate content for a wide range of tasks, andare set to reach a growing audience in coming years due to integration in product interfaces …",139.0,Other
Moral Integrity Corpus,The Moral Integrity Corpus: A Benchmark for Ethical Dialogue Systems,Mirages: On anthropomorphism in dialogue systems,"G Abercrombie,AC Curry,T Dinkar,V Rieser… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2305.09800,,Automated dialogue or conversational systems are anthropomorphised by developers andpersonified by users. While a degree of anthropomorphism may be inevitable due to the …,125.0,Other
Moral Integrity Corpus,The Moral Integrity Corpus: A Benchmark for Ethical Dialogue Systems,Culturally aware and adapted nlp: A taxonomy and a survey of the state of the art,"CC Liu,I Gurevych,A Korhonen- Transactions of the Association for …, 2025",direct.mit.edu,,https://direct.mit.edu/tacl/article/doi/10.1162/tacl_a_00760/131587,,"The surge of interest in culture in NLP has inspired much recent research, but a sharedunderstanding of “culture” remains unclear, making it difficult to evaluate progress in this …",48.0,Survey
Moral Integrity Corpus,The Moral Integrity Corpus: A Benchmark for Ethical Dialogue Systems,Survey of cultural awareness in language models: Text and beyond,"S Pawar,J Park,J Jin,A Arora,J Myung… - Computational …, 2025",direct.mit.edu,,https://direct.mit.edu/coli/article/doi/10.1162/COLI.a.14/130804,,"Large-scale deployment of large language models (LLMs) in various applications, such aschatbots and virtual assistants, requires LLMs to be culturally sensitive to the user to ensure …",61.0,Survey
Moral Integrity Corpus,The Moral Integrity Corpus: A Benchmark for Ethical Dialogue Systems,Moca: Measuring human-language model alignment on causal and moral judgment tasks,"A Nie,Y Zhang,AS Amdekar,C Piech… - Advances in …, 2023",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2023/hash/f751c6f8bfb52c60f43942896fe65904-Abstract-Conference.html,,Human commonsense understanding of the physical and social world is organized aroundintuitive theories. These theories support making causal and moral judgments. When …,69.0,Methodology
Moral Integrity Corpus,The Moral Integrity Corpus: A Benchmark for Ethical Dialogue Systems,Safetyprompts: a systematic review of open datasets for evaluating and improving large language model safety,"P Röttger,F Pernisi,B Vidgen,D Hovy- Proceedings of the AAAI …, 2025",ojs.aaai.org,,https://ojs.aaai.org/index.php/AAAI/article/view/34975,,The last two years have seen a rapid growth in concerns around the safety of largelanguage models (LLMs). Researchers and practitioners have met these concerns by …,52.0,Survey
RobustBench,RobustBench: a standardized adversarial robustness benchmark,Trustworthy AI: From principles to practices,"B Li,P Qi, B Liu, S Di,J Liu,J Pei,J Yi… - ACM Computing Surveys, 2023",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3555803,,"The rapid development of Artificial Intelligence (AI) technology has enabled the deploymentof various systems based on it. However, many current AI systems are found vulnerable to …",737.0,Other
RobustBench,RobustBench: a standardized adversarial robustness benchmark,"Interpretable deep learning: Interpretation, interpretability, trustworthiness, and beyond","X Li,H Xiong,X Li, X Wu,X Zhang,J Liu,J Bian… - … and Information Systems, 2022",Springer,,https://link.springer.com/article/10.1007/s10115-022-01756-8,,"Deep neural networks have been well-known for their superb handling of various machinelearning and artificial intelligence tasks. However, due to their over-parameterized black-box …",573.0,Survey
RobustBench,RobustBench: a standardized adversarial robustness benchmark,Jailbreakbench: An open robustness benchmark for jailbreaking large language models,"P Chao,E Debenedetti,A Robey… - Advances in …, 2024",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2024/hash/63092d79154adebd7305dfd498cbff70-Abstract-Datasets_and_Benchmarks_Track.html,,"Jailbreak attacks cause large language models (LLMs) to generate harmful, unethical, orotherwise objectionable content. Evaluating these attacks presents a number of challenges …",350.0,Benchmark
RobustBench,RobustBench: a standardized adversarial robustness benchmark,Harmbench: A standardized evaluation framework for automated red teaming and robust refusal,"M Mazeika,L Phan,X Yin,A Zou,Z Wang,N Mu… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2402.04249,,"Automated red teaming holds substantial promise for uncovering and mitigating the risksassociated with the malicious use of large language models (LLMs), yet the field lacks a …",549.0,Benchmark
RobustBench,RobustBench: a standardized adversarial robustness benchmark,Better diffusion models further improve adversarial training,"Z Wang,T Pang,C Du,M Lin… - … on machine learning, 2023",proceedings.mlr.press,,http://proceedings.mlr.press/v202/wang23ad.html,,It has been recognized that the data generated by the denoising diffusion probabilisticmodel (DDPM) improves adversarial training. After two years of rapid development in …,347.0,Methodology
RobustBench,RobustBench: a standardized adversarial robustness benchmark,Visual adversarial examples jailbreak aligned large language models,"X Qi,K Huang,A Panda,P Henderson… - Proceedings of the …, 2024",ojs.aaai.org,,https://ojs.aaai.org/index.php/AAAI/article/view/30150,,"Warning: this paper contains data, prompts, and model outputs that are offensive in nature.Recently, there has been a surge of interest in integrating vision into Large Language …",331.0,Methodology
RobustBench,RobustBench: a standardized adversarial robustness benchmark,Diffusion models for adversarial purification,"W Nie,B Guo,Y Huang,C Xiao,A Vahdat… - arXiv preprint arXiv …, 2022",arxiv.org,,https://arxiv.org/abs/2205.07460,,Adversarial purification refers to a class of defense methods that remove adversarialperturbations using a generative model. These methods do not make assumptions on the …,743.0,Methodology
RobustBench,RobustBench: a standardized adversarial robustness benchmark,Continual test-time domain adaptation,"Q Wang,O Fink,L Van Gool… - Proceedings of the IEEE …, 2022",openaccess.thecvf.com,,http://openaccess.thecvf.com/content/CVPR2022/html/Wang_Continual_Test-Time_Domain_Adaptation_CVPR_2022_paper.html,,Test-time domain adaptation aims to adapt a source pre-trained model to a target domainwithout using any source data. Existing works mainly consider the case where the target …,709.0,Methodology
RobustBench,RobustBench: a standardized adversarial robustness benchmark,Foundational challenges in assuring alignment and safety of large language models,"U Anwar,A Saparov,J Rando,D Paleka… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2404.09932,,This work identifies 18 foundational challenges in assuring the alignment and safety of largelanguage models (LLMs). These challenges are organized into three different categories …,254.0,Survey
RobustBench,RobustBench: a standardized adversarial robustness benchmark,Jailbreaking leading safety-aligned llms with simple adaptive attacks,"M Andriushchenko,F Croce,N Flammarion- arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2404.02151,,"We show that even the most recent safety-aligned LLMs are not robust to simple adaptivejailbreaking attacks. First, we demonstrate how to successfully leverage access to logprobs …",284.0,Methodology
AutoAttack,Reliable evaluation of adversarial robustness with an ensemble of diverse parameter-free attacks,"A survey of attacks on large vision–language models: Resources, advances, and future trends","D Liu, M Yang,X Qu,P Zhou… - IEEE Transactions on …, 2025",ieeexplore.ieee.org,,https://ieeexplore.ieee.org/abstract/document/11127221/,,"With the significant development of large models in recent years, large vision–languagemodels (LVLMs) have demonstrated remarkable capabilities across a wide range of …",86.0,Survey
AutoAttack,Reliable evaluation of adversarial robustness with an ensemble of diverse parameter-free attacks,How deep learning sees the world: A survey on adversarial attacks & defenses,"JC Costa,T Roxo,H Proença,PRM Inacio- IEEE Access, 2024",ieeexplore.ieee.org,,https://ieeexplore.ieee.org/abstract/document/10510296/,,"Deep Learning is currently used to perform multiple tasks, such as object recognition, facerecognition, and natural language processing. However, Deep Neural Networks (DNNs) are …",143.0,Survey
AutoAttack,Reliable evaluation of adversarial robustness with an ensemble of diverse parameter-free attacks,Cross-entropy loss functions: Theoretical analysis and applications,"A Mao,M Mohri,Y Zhong- International conference on …, 2023",proceedings.mlr.press,,http://proceedings.mlr.press/v202/mao23b.html,,"Cross-entropy is a widely used loss function in applications. It coincides with the logistic lossapplied to the outputs of a neural network, when the softmax is used. But, what guarantees …",948.0,Other
AutoAttack,Reliable evaluation of adversarial robustness with an ensemble of diverse parameter-free attacks,Harmbench: A standardized evaluation framework for automated red teaming and robust refusal,"M Mazeika,L Phan,X Yin,A Zou,Z Wang,N Mu… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2402.04249,,"Automated red teaming holds substantial promise for uncovering and mitigating the risksassociated with the malicious use of large language models (LLMs), yet the field lacks a …",549.0,Benchmark
AutoAttack,Reliable evaluation of adversarial robustness with an ensemble of diverse parameter-free attacks,Better diffusion models further improve adversarial training,"Z Wang,T Pang,C Du,M Lin… - … on machine learning, 2023",proceedings.mlr.press,,http://proceedings.mlr.press/v202/wang23ad.html,,It has been recognized that the data generated by the denoising diffusion probabilisticmodel (DDPM) improves adversarial training. After two years of rapid development in …,347.0,Methodology
AutoAttack,Reliable evaluation of adversarial robustness with an ensemble of diverse parameter-free attacks,Diffusion models for adversarial purification,"W Nie,B Guo,Y Huang,C Xiao,A Vahdat… - arXiv preprint arXiv …, 2022",arxiv.org,,https://arxiv.org/abs/2205.07460,,Adversarial purification refers to a class of defense methods that remove adversarialperturbations using a generative model. These methods do not make assumptions on the …,743.0,Methodology
AutoAttack,Reliable evaluation of adversarial robustness with an ensemble of diverse parameter-free attacks,Square attack: a query-efficient black-box adversarial attack via random search,"M Andriushchenko,F Croce,N Flammarion… - European conference on …, 2020",Springer,,https://link.springer.com/chapter/10.1007/978-3-030-58592-1_29,,"Abstract We propose the Square Attack, a score-based black-box l 2-and l∞-adversarialattack that does not rely on local gradient information and thus is not affected by gradient …",1428.0,Methodology
AutoAttack,Reliable evaluation of adversarial robustness with an ensemble of diverse parameter-free attacks,Robustbench: a standardized adversarial robustness benchmark,"F Croce,M Andriushchenko,V Sehwag… - arXiv preprint arXiv …, 2020",arxiv.org,,https://arxiv.org/abs/2010.09670,,"As a research community, we are still lacking a systematic understanding of the progress onadversarial robustness which often makes it hard to identify the most promising ideas in …",989.0,Benchmark
AutoAttack,Reliable evaluation of adversarial robustness with an ensemble of diverse parameter-free attacks,Data augmentation can improve robustness,"SA Rebuffi,S Gowal,DA Calian… - Advances in neural …, 2021",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper/2021/hash/fb4c48608ce8825b558ccf07169a3421-Abstract.html,,"Adversarial training suffers from robust overfitting, a phenomenon where the robust testaccuracy starts to decrease during training. In this paper, we focus on reducing robust …",524.0,Methodology
AutoAttack,Reliable evaluation of adversarial robustness with an ensemble of diverse parameter-free attacks,Defensive unlearning with adversarial training for robust concept erasure in diffusion models,"Y Zhang,X Chen,J Jia,Y Zhang… - Advances in neural …, 2024",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2024/hash/40954ac18a457dd5f11145bae6454cdf-Abstract-Conference.html,,"Diffusion models (DMs) have achieved remarkable success in text-to-image generation, butthey also pose safety risks, such as the potential generation of harmful content and copyright …",103.0,Methodology
ImageNet-C / ImageNet-P,Benchmarking Neural Network Robustness to Common Corruptions and Perturbations,The rise and potential of large language model based agents: A survey,"Z Xi,W Chen,X Guo,W He,Y Ding, B Hong… - Science China …, 2025",Springer,,https://link.springer.com/article/10.1007/s11432-024-4222-0,,"For a long time, researchers have sought artificial intelligence (AI) that matches or exceedshuman intelligence. AI agents, which are artificial entities capable of sensing the …",1558.0,Survey
ImageNet-C / ImageNet-P,Benchmarking Neural Network Robustness to Common Corruptions and Perturbations,Ai alignment: A comprehensive survey,"J Ji,T Qiu,B Chen, B Zhang,H Lou, K Wang… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2310.19852,,"AI alignment aims to make AI systems behave in line with human intentions and values. AsAI systems grow more capable, so do risks from misalignment. To provide a comprehensive …",459.0,Survey
ImageNet-C / ImageNet-P,Benchmarking Neural Network Robustness to Common Corruptions and Perturbations,Dinov2: Learning robust visual features without supervision,"M Oquab,T Darcet,T Moutakanni,H Vo… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2304.07193,,The recent breakthroughs in natural language processing for model pretraining on largequantities of data have opened the way for similar foundation models in computer vision …,5336.0,Methodology
ImageNet-C / ImageNet-P,Benchmarking Neural Network Robustness to Common Corruptions and Perturbations,Reproducible scaling laws for contrastive language-image learning,"M Cherti, R Beaumont,R Wightman… - Proceedings of the …, 2023",openaccess.thecvf.com,,https://openaccess.thecvf.com/content/CVPR2023/html/Cherti_Reproducible_Scaling_Laws_for_Contrastive_Language-Image_Learning_CVPR_2023_paper,,"Scaling up neural networks has led to remarkable performance across a wide range oftasks. Moreover, performance often follows reliable scaling laws as a function of training set …",1238.0,Methodology
ImageNet-C / ImageNet-P,Benchmarking Neural Network Robustness to Common Corruptions and Perturbations,Scaling vision transformers to 22 billion parameters,"M Dehghani,J Djolonga,B Mustafa… - International …, 2023",proceedings.mlr.press,,http://proceedings.mlr.press/v202/dehghani23a.html,,"The scaling of Transformers has driven breakthrough capabilities for language models. Atpresent, the largest large language models (LLMs) contain upwards of 100B parameters …",824.0,Methodology
ImageNet-C / ImageNet-P,Benchmarking Neural Network Robustness to Common Corruptions and Perturbations,Cellpose 2.0: how to train your own model,"M Pachitariu,C Stringer- Nature methods, 2022",nature.com,,https://www.nature.com/articles/s41592-022-01663-4,,"Pretrained neural network models for biological segmentation can provide good out-of-the-box results for many image types. However, such models do not allow users to adapt the …",1063.0,Methodology
ImageNet-C / ImageNet-P,Benchmarking Neural Network Robustness to Common Corruptions and Perturbations,A convnet for the 2020s,"Z Liu,H Mao,CY Wu,C Feichtenhofer… - Proceedings of the …, 2022",openaccess.thecvf.com,,http://openaccess.thecvf.com/content/CVPR2022/html/Liu_A_ConvNet_for_the_2020s_CVPR_2022_paper.html,,"The"" Roaring 20s"" of visual recognition began with the introduction of Vision Transformers(ViTs), which quickly superseded ConvNets as the state-of-the-art image classification …",10224.0,Methodology
ImageNet-C / ImageNet-P,Benchmarking Neural Network Robustness to Common Corruptions and Perturbations,Repvit: Revisiting mobile cnn from vit perspective,"A Wang,H Chen,Z Lin,J Han… - Proceedings of the IEEE …, 2024",openaccess.thecvf.com,,http://openaccess.thecvf.com/content/CVPR2024/html/Wang_RepViT_Revisiting_Mobile_CNN_From_ViT_Perspective_CVPR_2024_paper.html,,Abstract Recently lightweight Vision Transformers (ViTs) demonstrate superior performanceand lower latency compared with lightweight Convolutional Neural Networks (CNNs) on …,580.0,Methodology
ImageNet-C / ImageNet-P,Benchmarking Neural Network Robustness to Common Corruptions and Perturbations,Masked autoencoders are scalable vision learners,"K He,X Chen,S Xie,Y Li,P Dollár… - Proceedings of the …, 2022",openaccess.thecvf.com,,https://openaccess.thecvf.com/content/CVPR2022/html/He_Masked_Autoencoders_Are_Scalable_Vision_Learners_CVPR_2022_paper,,This paper shows that masked autoencoders (MAE) are scalable self-supervised learnersfor computer vision. Our MAE approach is simple: we mask random patches of the input …,12162.0,Methodology
ImageNet-C / ImageNet-P,Benchmarking Neural Network Robustness to Common Corruptions and Perturbations,Learning transferable visual models from natural language supervision,"A Radford,JW Kim, C Hallacy… - International …, 2021",proceedings.mlr.press,,http://proceedings.mlr.press/v139/radford21a,,State-of-the-art computer vision systems are trained to predict a fixed set of predeterminedobject categories. This restricted form of supervision limits their generality and usability since …,46323.0,Methodology
WILDS,WILDS: A Benchmark of in-the-Wild Distribution Shifts,Scientific discovery in the age of artificial intelligence,"H Wang, T Fu,Y Du,W Gao,K Huang,Z Liu… - Nature, 2023",nature.com,,https://www.nature.com/articles/s41586-023-06221-2,,"Artificial intelligence (AI) is being increasingly integrated into scientific discovery to augmentand accelerate research, helping scientists to generate hypotheses, design experiments …",1660.0,Other
WILDS,WILDS: A Benchmark of in-the-Wild Distribution Shifts,The current and future state of AI interpretation of medical images,"P Rajpurkar,MP Lungren- New England Journal of Medicine, 2023",Mass Medical Soc,,https://www.nejm.org/doi/full/10.1056/NEJMra2301725,,The Current and Future State of AI Interpretation of Medical Images | New England Journal ofMedicine Skip to main content The New England Journal of Medicine homepage Advanced …,396.0,Survey
WILDS,WILDS: A Benchmark of in-the-Wild Distribution Shifts,Towards a general-purpose foundation model for computational pathology,"RJ Chen,T Ding,MY Lu,DFK Williamson,G Jaume… - Nature medicine, 2024",nature.com,,https://www.nature.com/articles/s41591-024-02857-3,,"Quantitative evaluation of tissue images is crucial for computational pathology (CPath) tasks,requiring the objective characterization of histopathological entities from whole-slide images …",1031.0,Methodology
WILDS,WILDS: A Benchmark of in-the-Wild Distribution Shifts,Holistic evaluation of language models,"P Liang,R Bommasani,T Lee, D Tsipras… - arXiv preprint arXiv …, 2022",arxiv.org,,https://arxiv.org/abs/2211.09110,,"Language models (LMs) are becoming the foundation for almost all major languagetechnologies, but their capabilities, limitations, and risks are not well understood. We present …",1905.0,Survey
WILDS,WILDS: A Benchmark of in-the-Wild Distribution Shifts,Datacomp: In search of the next generation of multimodal datasets,"SY Gadre,G Ilharco,A Fang… - Advances in …, 2023",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2023/hash/56332d41d55ad7ad8024aac625881be7-Abstract-Datasets_and_Benchmarks.html,,"Multimodal datasets are a critical component in recent breakthroughs such as CLIP, StableDiffusion and GPT-4, yet their design does not receive the same research attention as model …",626.0,Benchmark
WILDS,WILDS: A Benchmark of in-the-Wild Distribution Shifts,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models.,"B Wang,W Chen,H Pei,C Xie,M Kang,C Zhang,C Xu… - NeurIPS, 2023",blogs.qub.ac.uk,,https://blogs.qub.ac.uk/wp-content/uploads/sites/7/2024/01/A-comprehensive-Assessment-of-Trustworthiness-in-GPT-Models.pdf,,"Abstract Generative Pre-trained Transformer (GPT) models have exhibited exciting progressin their capabilities, capturing the interest of practitioners and the public alike. Yet, while the …",625.0,Survey
WILDS,WILDS: A Benchmark of in-the-Wild Distribution Shifts,Generalized out-of-distribution detection: A survey,"J Yang,K Zhou,Y Li,Z Liu- International Journal of Computer Vision, 2024",Springer,,https://link.springer.com/article/10.1007/s11263-024-02117-4,,"Abstract Out-of-distribution (OOD) detection is critical to ensuring the reliability and safety ofmachine learning systems. For instance, in autonomous driving, we would like the driving …",1451.0,Survey
WILDS,WILDS: A Benchmark of in-the-Wild Distribution Shifts,Trustworthy llms: a survey and guideline for evaluating large language models' alignment,"Y Liu,Y Yao,JF Ton,X Zhang,R Guo,H Cheng… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2308.05374,,"Ensuring alignment, which refers to making models behave in accordance with humanintentions [1, 2], has become a critical task before deploying large language models (LLMs) …",516.0,Survey
WILDS,WILDS: A Benchmark of in-the-Wild Distribution Shifts,Data-centric artificial intelligence: A survey,"D Zha, ZP Bhat,KH Lai,F Yang,Z Jiang… - ACM Computing …, 2025",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3711118,,Artificial Intelligence (AI) is making a profound impact in almost every domain. A vital enablerof its great success is the availability of abundant and high-quality data for building machine …,441.0,Survey
WILDS,WILDS: A Benchmark of in-the-Wild Distribution Shifts,Transfer learning in environmental remote sensing,"Y Ma,S Chen,S Ermon,DB Lobell- Remote Sensing of Environment, 2024",Elsevier,,https://www.sciencedirect.com/science/article/pii/S0034425723004765,,Abstract Machine learning (ML) has proven to be a powerful tool for utilizing the rapidlyincreasing amounts of remote sensing data for environmental monitoring. Yet ML models …,291.0,Methodology
OoD-Bench,OoD-Bench: Quantifying and Understanding Two Dimensions of Out-of-Distribution Generalization,AUC maximization in the era of big data and AI: A survey,"T Yang,Y Ying- ACM computing surveys, 2022",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3554729,,"Area under the ROC curve, aka AUC, is a measure of choice for assessing the performanceof a classifier for imbalanced data. AUC maximization refers to a learning paradigm that …",146.0,Survey
OoD-Bench,OoD-Bench: Quantifying and Understanding Two Dimensions of Out-of-Distribution Generalization,"Physics-informed machine learning: A survey on problems, methods and applications","Z Hao,S Liu,Y Zhang,C Ying,Y Feng,H Su… - arXiv preprint arXiv …, 2022",arxiv.org,,https://arxiv.org/abs/2211.08064,,"Recent advances of data-driven machine learning have revolutionized fields like computervision, reinforcement learning, and many scientific and engineering domains. In many real …",263.0,Survey
OoD-Bench,OoD-Bench: Quantifying and Understanding Two Dimensions of Out-of-Distribution Generalization,A survey on evaluation of out-of-distribution generalization,"H Yu,J Liu,X Zhang,J Wu,P Cui- arXiv preprint arXiv:2403.01874, 2024",arxiv.org,,https://arxiv.org/abs/2403.01874,,"Machine learning models, while progressively advanced, rely heavily on the IID assumption,which is often unfulfilled in practice due to inevitable distribution shifts. This renders them …",35.0,Survey
OoD-Bench,OoD-Bench: Quantifying and Understanding Two Dimensions of Out-of-Distribution Generalization,A sentence speaks a thousand images: Domain generalization through distilling clip with language guidance,"Z Huang,A Zhou,Z Ling,M Cai… - Proceedings of the …, 2023",openaccess.thecvf.com,,http://openaccess.thecvf.com/content/ICCV2023/html/Huang_A_Sentence_Speaks_a_Thousand_Images_Domain_Generalization_through_Distilling_ICCV_2023_paper.html,,Abstract Domain generalization studies the problem of training a model with samples fromseveral domains (or distributions) and then testing the model with samples from a new …,58.0,Methodology
OoD-Bench,OoD-Bench: Quantifying and Understanding Two Dimensions of Out-of-Distribution Generalization,Improved test-time adaptation for domain generalization,"L Chen, Y Zhang,Y Song,Y Shan… - Proceedings of the …, 2023",openaccess.thecvf.com,,http://openaccess.thecvf.com/content/CVPR2023/html/Chen_Improved_Test-Time_Adaptation_for_Domain_Generalization_CVPR_2023_paper.html,,The main challenge in domain generalization (DG) is to handle the distribution shift problemthat lies between the training and test data. Recent studies suggest that test-time training …,84.0,Methodology
OoD-Bench,OoD-Bench: Quantifying and Understanding Two Dimensions of Out-of-Distribution Generalization,Coda: A real-world road corner case dataset for object detection in autonomous driving,"K Li,K Chen,H Wang,L Hong, C Ye,J Han… - European conference on …, 2022",Springer,,https://link.springer.com/chapter/10.1007/978-3-031-19839-7_24,,"Contemporary deep-learning object detection methods for autonomous driving usuallypresume fixed categories of common traffic participants, such as pedestrians and cars. Most …",156.0,Benchmark
OoD-Bench,OoD-Bench: Quantifying and Understanding Two Dimensions of Out-of-Distribution Generalization,Wild-time: A benchmark of in-the-wild distribution shift over time,"H Yao,C Choi,B Cao,Y Lee… - Advances in Neural …, 2022",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/43119db5d59f07cc08fca7ba6820179a-Abstract-Datasets_and_Benchmarks.html,,"Distribution shifts occur when the test distribution differs from the training distribution, andcan considerably degrade performance of machine learning models deployed in the real …",137.0,Benchmark
OoD-Bench,OoD-Bench: Quantifying and Understanding Two Dimensions of Out-of-Distribution Generalization,Feed two birds with one scone: Exploiting wild data for both out-of-distribution generalization and detection,"H Bai,G Canal,X Du,J Kwon… - … on Machine Learning, 2023",proceedings.mlr.press,,https://proceedings.mlr.press/v202/bai23a.html,,"Modern machine learning models deployed in the wild can encounter both covariate andsemantic shifts, giving rise to the problems of out-of-distribution (OOD) generalization and …",65.0,Methodology
